chrom,center,hepg2_score,k562_score,hepg2_vs_k562_diff
chr14,71721572,4.904599189758301,4.743919372558594,0.16067981719970703
chr13,63586659,4.394225120544434,4.233547687530518,0.16067743301391602
chr17,79901305,4.233922958374023,4.073256015777588,0.16066694259643555
chr16,23126279,3.5065977573394775,3.3459415435791016,0.16065621376037598
chr3,46574475,4.366238594055176,4.205596923828125,0.16064167022705078
chr16,1272423,3.942936897277832,3.7823033332824707,0.16063356399536133
chr16,23217601,3.716212511062622,3.555583953857422,0.1606285572052002
chr1,202058410,4.0132904052734375,3.852673053741455,0.16061735153198242
chr4,183727693,4.965494632720947,4.8048787117004395,0.1606159210205078
chr8,29320431,4.951696395874023,4.791097640991211,0.1605987548828125
chr7,152341567,3.653413772583008,3.4928812980651855,0.16053247451782227
chr22,24521939,4.38720703125,4.226694583892822,0.16051244735717773
chr16,31508255,6.53535270690918,6.374851226806641,0.16050148010253906
chr1,206261715,3.976250410079956,3.815765857696533,0.16048455238342285
chr15,81336783,3.554659843444824,3.394178867340088,0.16048097610473633
chr7,85950143,4.255992412567139,4.09553861618042,0.16045379638671875
chr4,118278696,7.19673490524292,7.036294937133789,0.16043996810913086
chr16,25229149,4.133810043334961,3.9733757972717285,0.16043424606323242
chr3,196202671,5.4894866943359375,5.329091548919678,0.16039514541625977
chr2,203637078,3.8056647777557373,3.645275592803955,0.16038918495178223
chr6,160992952,4.551680088043213,4.39130973815918,0.1603703498840332
chr8,94919657,4.473241329193115,4.312873363494873,0.1603679656982422
chr12,3208139,4.9168620109558105,4.756509780883789,0.16035223007202148
chr6,6953990,3.913472890853882,3.753141403198242,0.16033148765563965
chr9,69111867,3.8765857219696045,3.716254711151123,0.16033101081848145
chr7,33710808,3.2684473991394043,3.1081199645996094,0.16032743453979492
chr8,125386448,4.860886096954346,4.7005615234375,0.1603245735168457
chr20,44750464,5.4728288650512695,5.312505722045898,0.1603231430053711
chr16,57503642,4.0789971351623535,3.9186758995056152,0.16032123565673828
chr21,14879333,3.494903564453125,3.3346080780029297,0.1602954864501953
chr12,106594651,3.8878884315490723,3.7276086807250977,0.1602797508239746
chr2,100924441,4.743517875671387,4.5832438468933105,0.16027402877807617
chr8,128658214,3.538958787918091,3.37870454788208,0.16025424003601074
chr6,36075602,3.751271963119507,3.591032028198242,0.16023993492126465
chr1,244863358,6.75543212890625,6.595207214355469,0.16022491455078125
chr8,102767703,3.7669529914855957,3.6067280769348145,0.16022491455078125
chr17,33521807,4.662911415100098,4.502691268920898,0.16022014617919922
chr16,11184124,4.361998558044434,4.201784133911133,0.16021442413330078
chr12,7092266,4.617359161376953,4.457149028778076,0.16021013259887695
chr1,167343029,3.8852293491363525,3.725024700164795,0.16020464897155762
chr19,54430068,4.769270420074463,4.609070777893066,0.16019964218139648
chr9,113157279,4.045500755310059,3.8853225708007812,0.16017818450927734
chr10,98664254,4.383502006530762,4.223326683044434,0.16017532348632812
chr15,45402861,6.215744495391846,6.05557107925415,0.1601734161376953
chr2,127992079,3.6368978023529053,3.47672700881958,0.1601707935333252
chr17,82418437,7.660090446472168,7.499927043914795,0.16016340255737305
chr16,85028135,6.348793029785156,6.1886467933654785,0.16014623641967773
chr12,41685183,2.951555013656616,2.791416645050049,0.16013836860656738
chr5,70964970,3.681147336959839,3.5210094451904297,0.16013789176940918
chr9,130656670,4.23630428314209,4.076173305511475,0.16013097763061523
chr3,165875157,4.877340316772461,4.717247486114502,0.16009283065795898
chr20,31620241,3.3820621967315674,3.2219715118408203,0.16009068489074707
chr10,22316509,6.938683986663818,6.778596878051758,0.16008710861206055
chr1,1511119,5.088990211486816,4.92891263961792,0.16007757186889648
chr2,847851,4.525386810302734,4.365314483642578,0.16007232666015625
chr6,84449536,3.7068023681640625,3.546731948852539,0.16007041931152344
chr2,135253302,4.1605963706970215,4.0005340576171875,0.16006231307983398
chr7,95795101,3.754638671875,3.594602108001709,0.16003656387329102
chr7,135672841,3.917391538619995,3.757376194000244,0.16001534461975098
chr6,41492784,4.011006832122803,3.851003646850586,0.1600031852722168
chr4,1368924,5.061980724334717,4.901979923248291,0.16000080108642578
chr13,110870183,5.7718095779418945,5.61181640625,0.15999317169189453
chr20,51767789,6.151812553405762,5.9918212890625,0.15999126434326172
chrX,153642169,6.245882511138916,6.08590030670166,0.15998220443725586
chr2,4745904,3.8670079708099365,3.7070465087890625,0.15996146202087402
chr9,14213859,4.627595901489258,4.467642307281494,0.15995359420776367
chr8,131861207,4.1372761726379395,3.9773268699645996,0.15994930267333984
chr4,159248837,4.18513822555542,4.025195121765137,0.1599431037902832
chr16,71442390,5.117231369018555,4.957291603088379,0.15993976593017578
chr3,48561244,6.453408241271973,6.293478012084961,0.15993022918701172
chr2,47804826,3.4992258548736572,3.339303493499756,0.15992236137390137
chr1,77606055,3.543671131134033,3.38375186920166,0.15991926193237305
chr12,50825333,4.2444963455200195,4.0845866203308105,0.15990972518920898
chr17,63442617,5.09268045425415,4.932770729064941,0.15990972518920898
chr8,127866628,4.070890426635742,3.9109840393066406,0.15990638732910156
chr7,43506632,3.5403268337249756,3.3804354667663574,0.15989136695861816
chr2,38508806,5.235671043395996,5.075779914855957,0.15989112854003906
chr18,69588547,4.062175273895264,3.9022884368896484,0.15988683700561523
chr2,26543172,3.997190475463867,3.8373289108276367,0.15986156463623047
chr2,108853682,3.5050649642944336,3.3452067375183105,0.15985822677612305
chr16,8583333,4.488155364990234,4.328319549560547,0.1598358154296875
chr11,102178228,3.685504198074341,3.5257086753845215,0.15979552268981934
chr17,74285062,4.262834548950195,4.10304069519043,0.15979385375976562
chr17,17605555,4.767076015472412,4.607283115386963,0.15979290008544922
chr10,63269140,5.746064186096191,5.586275100708008,0.1597890853881836
chr18,34977579,5.854422092437744,5.694638729095459,0.15978336334228516
chr14,34546663,6.830089569091797,6.670310020446777,0.15977954864501953
chr3,194140941,5.8991498947143555,5.739389896392822,0.1597599983215332
chr3,12810176,6.74703311920166,6.58729362487793,0.15973949432373047
chr17,19648548,6.181252479553223,6.021522045135498,0.1597304344177246
chr11,104134926,4.506598472595215,4.34688138961792,0.15971708297729492
chr8,70668550,5.908909320831299,5.749192714691162,0.15971660614013672
chr12,71792388,3.709211826324463,3.5494985580444336,0.1597132682800293
chr8,69644121,4.047585964202881,3.887876510620117,0.15970945358276367
chr20,36146384,4.318012237548828,4.1583099365234375,0.15970230102539062
chr17,81666612,7.714846611022949,7.555145263671875,0.15970134735107422
chr7,112362480,3.7607181072235107,3.6010308265686035,0.15968728065490723
chr17,34892880,5.337608337402344,5.177933692932129,0.15967464447021484
chr5,50923010,5.409373760223389,5.24970817565918,0.15966558456420898
chr2,10004974,3.580719232559204,3.4211578369140625,0.1595613956451416
chr16,28205077,4.611668109893799,4.452116966247559,0.15955114364624023
chr10,72295919,3.925445795059204,3.7659249305725098,0.15952086448669434
chr11,1104127,4.499656677246094,4.340156555175781,0.1595001220703125
chr7,143372235,3.498911142349243,3.339412212371826,0.159498929977417
chr20,59042738,7.478498458862305,7.319007873535156,0.15949058532714844
chr2,6771663,3.7295315265655518,3.570044994354248,0.1594865322113037
chr2,235031962,3.5861399173736572,3.426665782928467,0.15947413444519043
chr8,144182786,3.9715335369110107,3.8121371269226074,0.15939640998840332
chr3,184336355,6.3203558921813965,6.160960674285889,0.1593952178955078
chr2,216109437,6.83598518371582,6.676590442657471,0.1593947410583496
chr14,93971389,3.8811075687408447,3.721714496612549,0.1593930721282959
chr9,86354326,7.215565204620361,7.056174278259277,0.15939092636108398
chr1,61213659,4.079569339752197,3.920187473297119,0.15938186645507812
chr14,75323091,4.463171005249023,4.303810119628906,0.1593608856201172
chr11,47501226,4.189797878265381,4.030442714691162,0.15935516357421875
chr4,73452664,3.3249318599700928,3.165583610534668,0.1593482494354248
chr9,21527857,4.337894439697266,4.178549766540527,0.15934467315673828
chr9,6197583,4.04983377456665,3.8904948234558105,0.15933895111083984
chr4,159272731,3.5452301502227783,3.385894298553467,0.15933585166931152
chr7,128524279,4.195452690124512,4.036141872406006,0.15931081771850586
chr13,77002331,4.111567974090576,3.952270984649658,0.15929698944091797
chr13,61029281,3.805274248123169,3.6459856033325195,0.15928864479064941
chr12,123541242,4.1210503578186035,3.9617629051208496,0.1592874526977539
chr1,61441347,4.159425258636475,4.000142574310303,0.15928268432617188
chr9,112655851,3.704632043838501,3.5453662872314453,0.15926575660705566
chr17,39223429,4.2182440757751465,4.058980941772461,0.15926313400268555
chr7,1123874,5.5846123695373535,5.4253692626953125,0.15924310684204102
chr9,69580440,3.886093854904175,3.726879119873047,0.15921473503112793
chr1,28232751,6.098467826843262,5.939265727996826,0.15920209884643555
chr21,6570025,4.806761741638184,4.647573471069336,0.15918827056884766
chr1,182309908,4.229300022125244,4.070123195648193,0.15917682647705078
chr12,1610382,3.9302430152893066,3.7710676193237305,0.15917539596557617
chr13,48193816,3.7514264583587646,3.5922555923461914,0.15917086601257324
chr6,73523729,6.283479690551758,6.124311447143555,0.15916824340820312
chr12,31760064,3.6663362979888916,3.5071706771850586,0.159165620803833
chr7,93040017,3.8741958141326904,3.7150492668151855,0.15914654731750488
chr5,120228796,4.580899238586426,4.421757698059082,0.15914154052734375
chr3,32380360,3.918079137802124,3.758957862854004,0.15912127494812012
chr2,130738506,3.9756906032562256,3.816582679748535,0.15910792350769043
chr13,28100587,5.728089332580566,5.568991661071777,0.15909767150878906
chr14,105172181,4.240790843963623,4.081696033477783,0.15909481048583984
chr6,30451422,5.037432670593262,4.87833833694458,0.15909433364868164
chr20,1822109,3.965749979019165,3.80665922164917,0.15909075736999512
chr6,35948904,3.422546863555908,3.2634716033935547,0.15907526016235352
chr2,10971871,3.87835431098938,3.7193126678466797,0.1590416431427002
chr6,168059110,4.805509567260742,4.646471977233887,0.15903759002685547
chr13,27424882,6.169102668762207,6.010066986083984,0.15903568267822266
chr15,80072571,4.266879081726074,4.107848167419434,0.15903091430664062
chr1,235823825,3.7065443992614746,3.54752254486084,0.15902185440063477
chr19,48204186,6.851434707641602,6.692414283752441,0.15902042388916016
chr17,34910335,4.558488845825195,4.399471759796143,0.15901708602905273
chr10,22727845,3.4488301277160645,3.28981351852417,0.15901660919189453
chr6,158249608,3.9797728061676025,3.820756435394287,0.15901637077331543
chr8,38580200,3.3957440853118896,3.236748695373535,0.1589953899383545
chr1,228555595,5.356587886810303,5.197657585144043,0.15893030166625977
chr3,11001323,4.113265037536621,3.9543638229370117,0.15890121459960938
chr6,73560721,3.8709168434143066,3.7120418548583984,0.1588749885559082
chr9,70925163,3.9646456241607666,3.8057785034179688,0.15886712074279785
chr14,92963362,4.075405120849609,3.91654109954834,0.15886402130126953
chr6,33009584,3.6852378845214844,3.526374340057373,0.15886354446411133
chr1,147626753,3.8965141773223877,3.7376694679260254,0.1588447093963623
chr2,43110689,3.9980862140655518,3.8392438888549805,0.1588423252105713
chr1,20716462,4.264837265014648,4.106011390686035,0.15882587432861328
chr7,69412804,4.3802809715271,4.221455097198486,0.15882587432861328
chr1,221711369,4.2291460037231445,4.070333003997803,0.1588129997253418
chr1,22832113,4.832172870635986,4.673368453979492,0.15880441665649414
chr2,133942187,4.34886360168457,4.190060138702393,0.15880346298217773
chr5,113686813,3.5308492183685303,3.37205171585083,0.1587975025177002
chr3,141754326,3.7042136192321777,3.545433521270752,0.15878009796142578
chr6,63478306,3.677476644515991,3.5187034606933594,0.15877318382263184
chr15,20775687,5.620243072509766,5.461499214172363,0.15874385833740234
chr15,98505702,4.156338691711426,3.997623920440674,0.15871477127075195
chr9,86266839,4.117614269256592,3.9589014053344727,0.15871286392211914
chr17,57326203,4.105445861816406,3.9467549324035645,0.1586909294128418
chr1,171781559,8.574153900146484,8.415496826171875,0.15865707397460938
chr12,19913133,4.727249622344971,4.56859827041626,0.15865135192871094
chr11,118659379,6.167462348937988,6.008819103240967,0.15864324569702148
chr11,115566576,4.361728191375732,4.203106880187988,0.15862131118774414
chr10,116627589,5.13065767288208,4.9720683097839355,0.15858936309814453
chr5,90294778,3.6896650791168213,3.5310845375061035,0.15858054161071777
chr20,57212608,4.896104335784912,4.7375288009643555,0.15857553482055664
chr14,92821056,3.832732915878296,3.6741623878479004,0.1585705280303955
chr15,41876779,4.473333835601807,4.314769744873047,0.15856409072875977
chr2,38587152,3.535912275314331,3.3773722648620605,0.1585400104522705
chr14,52844678,3.9268176555633545,3.768282413482666,0.15853524208068848
chr19,33622275,6.099032878875732,5.940504550933838,0.15852832794189453
chr17,17141945,4.9390974044799805,4.780573844909668,0.1585235595703125
chr9,77852043,3.4818689823150635,3.3233518600463867,0.15851712226867676
chr20,20759153,3.828939914703369,3.670426845550537,0.15851306915283203
chr5,1174547,5.542334079742432,5.383829116821289,0.15850496292114258
chr1,97907044,4.453166961669922,4.294670581817627,0.15849637985229492
chr17,44103107,4.530670642852783,4.372175693511963,0.1584949493408203
chr1,111583044,4.404286861419678,4.24579381942749,0.1584930419921875
chr11,129202931,4.046873569488525,3.8883819580078125,0.1584916114807129
chr6,139656249,3.785038948059082,3.6265478134155273,0.1584911346435547
chr9,114027696,4.133702278137207,3.9752259254455566,0.1584763526916504
chr9,14950019,3.8739964962005615,3.715531349182129,0.15846514701843262
chr14,75294390,7.159005641937256,7.000543117523193,0.1584625244140625
chr8,118473117,4.945842266082764,4.787389278411865,0.15845298767089844
chr20,360813,3.9787209033966064,3.8202810287475586,0.15843987464904785
chr9,16727082,6.274406909942627,6.115968704223633,0.15843820571899414
chr6,167551086,4.460882186889648,4.302494525909424,0.1583876609802246
chr10,75272983,3.602593421936035,3.4442105293273926,0.15838289260864258
chr16,1923771,5.190709114074707,5.032327651977539,0.15838146209716797
chr10,80471864,3.5797083377838135,3.421353816986084,0.1583545207977295
chr9,13291881,3.0949323177337646,2.936583995819092,0.15834832191467285
chr16,3579151,5.208523273468018,5.050187110900879,0.15833616256713867
chr11,74988963,6.824109077453613,6.665774345397949,0.15833473205566406
chr4,71187261,5.914053916931152,5.755725860595703,0.15832805633544922
chr5,14075820,4.1832194328308105,4.024897575378418,0.15832185745239258
chr5,146763040,3.5035130977630615,3.3452110290527344,0.15830206871032715
chr14,23562904,5.076277732849121,4.917983055114746,0.158294677734375
chr8,96356361,3.7481424808502197,3.589853286743164,0.15828919410705566
chr2,66391099,4.192019939422607,4.0337371826171875,0.15828275680541992
chr4,56269510,3.7070393562316895,3.548760414123535,0.1582789421081543
chr3,112991139,7.199556350708008,7.041284561157227,0.15827178955078125
chr17,65094209,3.8784878253936768,3.7202281951904297,0.15825963020324707
chr21,43813680,4.317496299743652,4.159239768981934,0.15825653076171875
chr17,46950735,3.681431531906128,3.523181438446045,0.158250093460083
chr1,229403192,3.9536588191986084,3.795413017272949,0.15824580192565918
chr21,15767240,3.3650033473968506,3.206791400909424,0.15821194648742676
